census_tract_id_2020,fraction_poverty,fraction_snap,fraction_insured,median_income,fraction_hs,fraction_vacant,dep_index
40109107216,0.328,0.231,0.73,38300,0.67,0.088,0.5711655506119159
53033030005,0.143,0.13,0.836,97500,0.854,0.02,0.3228895074985277
53033012000,0.048,0.063,0.977,118000,0.975,0.028,0.16366787051597415
13121006100,0.337,0.13,0.841,62400,0.876,0.151,0.4216141757264102
13121006900,0.251,0.154,0.876,100000,0.843,0.128,0.3647086220604868
06059001201,0.115,0.239,0.927,86200,0.718,0.013,0.3670989705531855
06059088702,0.127,0.27,0.924,66000,0.723,0.12,0.40888138186217615
36063023700,0.38,0.289,0.962,44300,0.87,0.218,0.4635242589497946
48181001200,0.074,0.093,0.913,44800,0.984,0.053,0.2657021314981011
34029717101,0.042,0.091,0.958,140000,0.948,0.04,0.16890914891770184
06073019301,0.058,0.013,0.982,113000,0.963,0.031,0.15885929024414194
39151712800,0.071,0.077,0.915,81500,0.932,0.053,0.2458865093307843
42043025000,0.166,0.306,0.932,65700,0.873,0.136,0.38117485854496685
19131560300,0.066,0.088,0.962,62200,0.951,0.103,0.24593243411516985
29189217600,0.023,0.004,0.995,182000,0.998,0.033,0.07059832981148258
29189216700,0.031,0.014,0.975,84200,0.99,0.069,0.17237190497155117
06073008312,0.08,0.031,0.982,140000,0.984,0.135,0.1536431187358797
17031081600,0.032,0.005,0.967,140000,0.995,0.199,0.13939666883718888
17031020902,0.275,0.29,0.859,48000,0.859,0.092,0.45319233253650903
34039030701,0.184,0.122,0.796,67300,0.738,0.011,0.4117210878531087
15003007100,0.035,0.087,0.98,104000,0.98,0.028,0.17550818123838716
17043846701,0.105,0.22,0.867,83700,0.802,0.005,0.35311481946451256
48439113803,0.034,0.067,0.813,105000,0.902,0.062,0.2594326961062033
48439113214,0.086,0.05,0.87,101000,0.884,0.031,0.256412805332913
17031839200,0.235,0.184,0.958,39100,0.918,0.075,0.35830541154431544
40027202106,0.06,0.137,0.856,97500,0.951,0.037,0.25996859221567775
36027020004,0.036,0.029,0.984,136000,0.983,0.04,0.13070773480963133
06061020711,0.075,0.122,0.955,87400,0.968,0.063,0.23005686805664471
06071002021,0.041,0.047,0.982,147000,0.97,0.019,0.1311185131625209
51041100902,0.024,0.013,0.979,131000,0.985,0.051,0.1286597904952433
51041100920,0.051,0.059,0.901,70800,0.984,0.074,0.2330853984293533
08077000500,0.202,0.258,0.946,25800,0.929,0.062,0.3798063160499746
06065043703,0.202,0.245,0.926,57600,0.781,0.051,0.4049246188606596
06065040303,0.119,0.124,0.796,97700,0.696,0.042,0.3832042138123208
17167001100,0.181,0.014,0.955,67200,0.979,0.092,0.24929679727198584
48381020500,0.169,0.165,0.744,52700,0.799,0.117,0.44252954056869415
12111381602,0.097,0.133,0.898,43000,0.935,0.189,0.324125425008286
39035104400,0.211,0.161,0.945,59800,0.879,0.11,0.34812008182094123
06041116000,0.038,0.034,0.988,169000,0.995,0.032,0.09874614018765586
06065040302,0.067,0.066,0.912,110000,0.806,0,0.2546486626830934
06065040501,0.117,0.234,0.844,92100,0.656,0.029,0.4142422997930382
36071012300,0.059,0.01,0.945,113000,0.945,0.053,0.18036708603927556
40117957400,0.151,0.088,0.873,62100,0.886,0.21,0.3403799590794403
51700030900,0.218,0.247,0.971,32200,0.87,0.111,0.39269637603730567
51700032129,0.057,0.077,0.959,70500,0.967,0.064,0.2240118546128913
48331950500,0.132,0.05,0.85,59400,0.917,0.166,0.31811724198073243
04003001502,0.268,0.305,0.916,42000,0.881,0.075,0.4302483933378169
06029006304,0.357,0.307,0.906,43500,0.5,0.036,0.5855791297610772
06059075514,0.131,0.199,0.792,83100,0.685,0.039,0.42640618820823
06059052417,0.03,0.028,0.939,130000,0.925,0.055,0.1710819408942715
36001000401,0.081,0.019,0.942,85900,0.95,0.089,0.21652494346189674
51710006200,0.093,0.149,0.9,75300,0.88,0.035,0.30045540305099866
51710000901,0.185,0.018,0.95,57900,0.966,0.027,0.25830340472644175
06029000905,0.121,0.146,0.944,63700,0.793,0.023,0.33018226290324554
42043023500,0.14,0.186,0.869,50700,0.918,0.071,0.3501390374421454
39057200700,0.301,0.216,0.805,36800,0.848,0.115,0.4752039813052703
39049000920,0.508,0.461,0.767,33300,0.693,0.148,0.6880300250079247
13067030412,0.227,0.14,0.677,55500,0.814,0.123,0.4718440192938282
29189214500,0.168,0.172,0.858,67100,0.91,0.024,0.3426718465707697
51810043600,0.072,0.007,0.956,198000,0.991,0.18,0.10756061197866489
48121021733,0.029,0.042,0.798,74200,0.918,0.067,0.2769231424490181
06065041102,0.069,0.107,0.887,102000,0.737,0,0.30642489996319444
13089021910,0.121,0.226,0.86,72300,0.874,0.116,0.3608674595614767
48085030509,0.016,0.039,0.931,153000,0.972,0.086,0.14119058725351114
48085031507,0.072,0.05,0.901,87000,0.975,0.082,0.22762447903236424
04021000208,0.061,0.088,0.966,84100,0.934,0.122,0.23234438150715248
29187950901,0.173,0.075,0.893,55700,0.941,0.042,0.30403022231799265
17031843400,0.174,0.276,0.846,43000,0.825,0.139,0.4417783428929206
17031841800,0.257,0.3,0.936,51000,0.882,0.238,0.42872666034262635
17031833300,0.224,0.03,0.982,90800,0.983,0.163,0.24525495222763463
28049010809,0.206,0.099,0.946,58100,0.975,0.119,0.2980230227455243
55079008800,0.439,0.565,0.921,23600,0.82,0.313,0.62461831182412475
34025806201,0.021,0.046,0.98,147000,0.917,0.111,0.15336445703000376
42019902700,0.166,0.15,0.983,62200,0.927,0.112,0.29840503995032563
25005613300,0.038,0.125,0.994,123000,0.933,0.024,0.18199262449421058
24033800520,0.044,0.171,0.973,86300,0.923,0.021,0.23905617618288313
08123002204,0.046,0.077,0.968,97500,0.981,0.044,0.1874794942231118
25023511000,0.241,0.499,0.939,65800,0.707,0.075,0.5088823458641596
39139002700,0.092,0.064,0.93,71500,0.958,0.077,0.24585718992754763
12101030800,0.175,0.204,0.861,46900,0.814,0.237,0.4269788405141841
39035117500,0.287,0.4,0.904,33600,0.761,0.225,0.5335209424366809
06101050301,0.127,0.173,0.961,80300,0.875,0.026,0.2928600875567598
01101001900,0.195,0.104,0.975,53100,0.953,0.111,0.2959766975998828
41047001801,0.176,0.26,0.878,60200,0.722,0.018,0.432196993705464
48391950400,0.091,0.105,0.797,58800,0.813,0.304,0.3916014374204533
39143961600,0.37,0.23,0.947,39300,0.894,0.093,0.43002323436744316
06063000300,0.138,0.217,0.937,52400,0.939,0.243,0.34516187246603536
39035140702,0.341,0.34,0.961,39600,0.965,0.078,0.42224908914742104
39035173106,0.048,0.052,0.978,79800,0.923,0.069,0.21424998044746843
12095015901,0.242,0.156,0.941,60700,0.963,0.082,0.32609164799062845
06037620303,0.056,0.008,0.993,203000,0.985,0.085,0.07601419934093262
06037574000,0.054,0.022,0.97,140000,0.959,0.035,0.14374160762000424
06037572500,0.208,0.264,0.907,50800,0.738,0.009,0.434745071054172
47065001100,0.357,0.22,0.873,54700,0.938,0.27,0.44249818526554685
36007000100,0.277,0.237,0.99,53300,0.947,0.203,0.3691365582694216
36007001200,0.592,0.466,0.975,15000,0.762,0.283,0.6487918891573282
40143001500,0.233,0.253,0.69,41000,0.78,0.147,0.5288726280576853
06055201800,0.178,0.161,0.912,84200,0.82,0.375,0.37915688536615394
08001009607,0.105,0.139,0.911,64300,0.87,0.045,0.31113308330094225
06037601502,0.161,0.389,0.88,65000,0.516,0.053,0.5338553115691007
06037552900,0.171,0.089,0.819,85900,0.814,0,0.34694287688529324
06059099311,0.021,0.063,0.966,120000,0.998,0.181,0.16706170917606236
06059062635,0.034,0.026,0.953,165000,0.97,0.051,0.1217669275524093
36093020300,0.211,0.154,0.983,43000,0.9,0.151,0.3439478747269716
01003010704,0.067,0.026,0.957,93500,0.967,0.102,0.1979656007488519
13215002902,0.293,0.506,0.954,35900,0.825,0.229,0.5257141002024258
37063002200,0.149,0.004,0.98,91600,0.965,0.12,0.21418688619891224
06073014901,0.105,0.108,0.912,82200,0.963,0.071,0.2583686776032666
06073014805,0.13,0.068,0.936,94500,0.972,0.061,0.2314369221260823
48439111409,0.123,0.021,0.903,128000,0.957,0,0.1971685354519906
04013422629,0.021,0.202,0.837,84200,0.94,0.236,0.3111504786796959
04013110901,0.137,0.206,0.918,60500,0.882,0.099,0.3442656838510237
48157670602,0.185,0.163,0.704,51600,0.816,0.008,0.4444558583791551
12085000607,0.034,0.018,0.974,83300,0.978,0.244,0.19980449892654084
48439113813,0.024,0.012,0.973,180000,0.981,0,0.084909395069914
18097390700,0.066,0.176,0.968,58700,0.574,0.172,0.40709235302400426
18097340800,0.183,0.102,0.912,70800,0.909,0.066,0.309181253209767
18097310201,0.129,0.103,0.931,70300,0.797,0.064,0.3226346706305028
18103952700,0.126,0.085,0.861,62700,0.895,0.053,0.3141257116894721
18107956700,0.05,0.045,0.929,81400,0.9,0.096,0.24018797709894382
18133956000,0.136,0.073,0.967,83500,0.865,0.103,0.2735005557374009
18133956200,0.058,0.108,0.967,75100,0.905,0.07,0.24822196403382107
12039020600,0.223,0.13,0.933,58800,0.901,0.062,0.335179534677037
12045960200,0.048,0.236,0.941,64000,0.987,0.35,0.3063922308888005
12053041103,0.134,0.134,0.867,62700,0.907,0.103,0.3307964347657614
22071002200,0.57,0.521,0.851,17800,0.879,0.191,0.6510027671083816
22071005604,0.14,0.037,0.919,96700,0.984,0.066,0.22642952902853486
22071007000,0.374,0.177,0.905,42500,0.922,0.264,0.4385451587226586
22071000902,0.343,0.28,0.737,52000,0.991,0.106,0.4709799249229292
22071002300,0.275,0.283,0.77,29100,0.717,0.188,0.5581132821371481
22071001800,0.084,0.039,0.874,72400,0.96,0.253,0.2750866961145863
22071009000,0.038,0.019,0.9,109000,1,0.335,0.20993868439259433
22071008400,0.153,0.151,0.871,71700,0.949,0.223,0.33274788338695666
22071006900,0.541,0.546,0.905,23200,0.722,0.106,0.6675562430889167
22071000612,0.065,0.016,0.945,173000,0.959,0.037,0.12722031245172363
22071001736,0.288,0.303,0.924,23000,0.92,0.192,0.4495949394917314
22071004401,0.328,0.32,0.927,33600,0.903,0.295,0.4752591511684887
22071010300,0.226,0.358,0.964,49700,0.86,0.259,0.4364435226439076
22071000904,0.132,0.31,0.82,36100,0.868,0.287,0.456008005426712
28133950200,0.247,0.42,0.876,44600,0.778,0.177,0.5161435450574037
28133950300,0.297,0.23,0.791,47600,0.732,0.112,0.5126397635217919
28159950400,0.313,0.311,0.873,50600,0.824,0.063,0.4729432799328322
29025950100,0.173,0.094,0.899,57000,0.894,0.192,0.33938612848894434
19057001000,0.078,0.06,0.983,77400,0.953,0.071,0.21678625724821962
19115450100,0.119,0.104,0.947,81600,0.938,0.165,0.26867860066449173
19173180300,0.077,0.067,0.967,76800,0.942,0.135,0.23592467577948048
12053040102,0.148,0.091,0.842,59900,0.944,0.248,0.3383728874459459
12053041105,0.102,0.213,0.933,56000,0.924,0.09,0.31808522823269575
12053041006,0.103,0.054,0.869,75900,0.938,0.045,0.26808780266493304
12059960300,0.169,0.095,0.874,44200,0.812,0.198,0.38642507111549246
22071001739,0.105,0.195,0.928,66500,0.835,0.055,0.3325608768375367
22071002700,0.432,0.285,0.619,28800,0.76,0.282,0.6617782653260278
22071004500,0.057,0.133,0.859,94600,0.949,0.197,0.2782102743637214
22071011400,0.075,0.03,0.957,77300,0.994,0.132,0.20975765957860482
22071005601,0.045,0.034,0.989,113000,0.99,0.126,0.16014955839189568
22073005100,0.093,0.143,0.933,69200,0.931,0.132,0.2858059927744677
22073005204,0.045,0.082,0.969,94500,0.95,0.04,0.2007207078126969
22073005900,0.449,0.303,0.841,23400,0.663,0.296,0.6303019037910456
22073010900,0.502,0.291,0.938,36600,0.862,0.14,0.5129260617559438
22073001500,0.681,0.515,0.868,NA,0.676,0.297,NA
29081950300,0.156,0.189,0.924,47300,0.914,0.2,0.3552103054265855
29129470100,0.059,0.081,0.912,54400,0.932,0.46,0.31378764982069407
12005000600,0.047,0.086,0.774,64000,0.959,0.56,0.3561074729921802
12005000900,0.028,0.158,0.898,68500,0.832,0.192,0.3224613622330744
12005002500,0.056,0.066,0.962,96500,0.982,0.152,0.20260103420903483
47055920700,0.078,0.097,0.916,57800,0.867,0.237,0.31657632642584327
47055920400,0.17,0.168,0.909,51500,0.899,0.12,0.35134369185960257
12063210500,0.06,0.107,0.845,52600,0.897,0.132,0.3218031461248236
12063210200,0.138,0.117,0.908,51200,0.726,0.285,0.4033662359511239
12063210100,0.182,0.166,0.932,48300,0.761,0.128,0.3961524785439626
12073001002,0.444,0.404,0.866,38100,0.908,0.173,0.5408473135179386
22077952100,0.195,0.126,0.929,67600,0.892,0.246,0.343093388014115
22077951900,0.196,0.096,0.865,51700,0.841,0.149,0.37717934651713725
22087030601,0.323,0.428,0.904,65000,0.836,0.122,0.4902432325530649
22087030206,0.208,0.282,0.948,76200,0.868,0.034,0.3630860967222406
22089062302,0.102,0.067,0.966,80100,0.89,0.078,0.2525716013172625
30091090400,0.114,0.054,0.857,68000,0.95,0.29,0.30684165006183217
37133000800,0.094,0.026,0.893,32500,0.989,0.14,0.27833485937663643
37133002500,0.136,0.159,0.853,58600,0.921,0.123,0.3450148262229561
37133002202,0.353,0.336,0.856,41500,0.941,0.179,0.48137727336189884
12089050201,0.01,0,0.985,192000,0.994,0.486,0.11385337461413947
39039958600,0.156,0.171,0.921,62200,0.849,0.104,0.3492218259924648
12063210600,0.28,0.385,0.873,34500,0.853,0.125,0.4950030034677163
12063210700,0.06,0.104,0.956,58400,0.894,0.155,0.2791821782617643
12073001300,0.067,0,0.962,NA,0.985,0,NA
22089062800,0.176,0.062,0.912,75300,0.823,0.049,0.31814349441433154
31067964600,0.033,0.037,0.989,103000,0.952,0.149,0.18089399630020786
31059091600,0.086,0.069,0.926,71600,0.929,0.125,0.26199657746751026
22095070300,0.075,0.271,0.924,66800,0.817,0.076,0.3549346617244567
22097961200,0.078,0.106,0.961,64700,0.839,0.118,0.29273191648342645
25013800500,0.128,0.327,0.988,64200,0.689,0.019,0.40403496155407176
04013112523,0.18,0.216,0.871,57800,0.913,0.097,0.37008012692068903
39051040600,0.039,0.033,0.969,80200,0.942,0.042,0.19915249939253335
47011010600,0.09,0.158,0.868,71800,0.875,0.132,0.32958945261719724
47011010100,0.123,0.087,0.925,68500,0.914,0.085,0.2828196317123254
47123925200,0.16,0.292,0.909,49500,0.906,0.075,0.37897666323532125
12073002302,0.127,0.128,0.951,79700,0.954,0.164,0.2730600752956129
12113010400,0.122,0.078,0.89,78200,0.911,0.187,0.29719543934188447
22097960500,0.318,0.295,0.944,53700,0.819,0.156,0.4536899865062545
22103040708,0.041,0.15,0.984,95000,0.93,0.052,0.22175443823241467
22103041202,0.112,0.247,0.904,61400,0.914,0.229,0.3568183945531485
12079110400,0.166,0.06,0.858,57100,0.766,0.181,0.3835557209149094
29021001600,0.18,0.156,0.891,51900,0.957,0.044,0.32910490734365755
29021000300,0.259,0.24,0.887,47300,0.829,0.189,0.44472645319462817
12023110202,0.156,0.291,0.803,46000,0.759,0.149,0.4767962410817434
12073002101,0.187,0.069,0.842,46700,0.857,0.169,0.37576330114858514
12073002505,0.045,0.056,0.963,73100,0.959,0.039,0.21003256952522448
12091020400,0.113,0.099,0.923,66200,0.903,0.051,0.28554582038182885
12091990200,NA,NA,NA,NA,NA,NA,NA
12091020200,0.096,0.078,0.869,73000,0.918,0.279,0.30895856711152914
22107000300,0.521,0.429,0.931,26200,0.812,0.37,0.6145233249046235
01095031100,0.238,0.183,0.879,42800,0.841,0.061,0.4089266877896661
01095030801,0.166,0.102,0.878,77800,0.802,0.075,0.3470709046291384
26115830400,0.084,0.089,0.981,72800,0.915,0.056,0.24294698652677293
26115833200,0.048,0.035,0.963,102000,0.96,0.027,0.17882221812910698
26115833900,0.097,0.05,0.965,74300,0.944,0.044,0.2291173034389521
26115830500,0.089,0.037,0.972,90600,0.945,0.009,0.20205649826711514
26115832800,0.029,0.007,0.965,97400,0.945,0.039,0.17385460919214615
26115832000,0.172,0.262,0.957,53900,0.819,0.09,0.383690828956485
26115832200,0.13,0.133,0.964,64000,0.89,0.055,0.2928769340560579
26115832900,0.141,0.048,0.964,84000,0.96,0.085,0.234480282785913
26155030200,0.105,0.091,0.933,71500,0.934,0.039,0.2606890850627447
26157001300,0.131,0.142,0.967,63800,0.904,0.035,0.2879497920165066
12103026815,0.028,0.043,0.946,113000,0.978,0.069,0.17042436834493985
12103022402,0.038,0.064,0.881,84500,0.949,0.116,0.2426856116256986
12103023100,0.152,0.101,0.812,68900,0.892,0.12,0.3487568872812176
12103024002,0.03,0.005,0.937,112000,0.976,0.106,0.16886703274098125
12103027501,0.042,0.036,0.943,93900,0.897,0.122,0.22330188904448614
12103027207,0.071,0.056,0.942,87300,0.931,0.019,0.22136690074897944
12103027105,0.048,0.057,0.837,87500,0.921,0.14,0.26956986595451815
12103027317,0.122,0.031,0.845,77200,0.952,0.107,0.27758666204867277
12103026817,0.117,0.015,0.883,97000,0.962,0.088,0.23518740435767127
01073012103,0.17,0.142,0.931,58300,0.878,0.115,0.3363686134310051
01073012402,0.383,0.264,0.88,37400,0.947,0.174,0.46194093366983296
01073001100,0.287,0.219,0.88,53300,0.885,0.133,0.41995961446369695
01073010001,0.341,0.164,0.838,44700,0.778,0.197,0.4870927066276099
01073012304,0.252,0.141,0.944,50700,0.906,0.065,0.3493684467859769
26157001000,0.089,0.117,0.923,59500,0.96,0.123,0.27782630294734306
26157000800,0.076,0.082,0.953,75300,0.953,0.048,0.23271938901979877
26157001200,0.066,0.108,0.945,68200,0.932,0.166,0.26664349261179965
18003011502,0.126,0.135,0.976,75500,0.959,0.03,0.25212214668766314
18003011201,0.201,0.196,0.945,55700,0.787,0.06,0.3837604432151179
18003000800,0.118,0.183,0.933,53000,0.91,0.045,0.31646189439165784
18003011202,0.126,0.043,0.958,55300,0.859,0.046,0.2837501597010959
18003000600,0.31,0.188,0.858,36900,0.89,0.2,0.44611153374170737
12117021705,0.09,0.321,0.881,46900,0.971,0.125,0.3610495317403841
12117022104,0.147,0.131,0.878,61500,0.943,0.023,0.30987903044075665
12117021306,0.106,0.011,0.965,87900,0.996,0.027,0.18969946474951155
12117022105,0.067,0.034,0.934,91400,0.96,0.073,0.2095058747419087
12117020703,0.033,0.006,0.975,250000,0.966,0.042,0.03645780552252591
12127081600,0.348,0.277,0.775,37700,0.872,0.114,0.5106742242484498
12127082100,0.429,0.475,0.844,30800,0.923,0.103,0.5580616226297638
12127090202,0.086,0.218,0.778,61200,0.863,0.108,0.38907103279336036
01073010002,0.082,0.106,0.919,77300,0.921,0.047,0.2631379871664258
01073003200,0.327,0.412,0.837,30800,0.832,0.173,0.5471707014207028
01073003100,0.259,0.251,0.813,36900,0.854,0.205,0.477181613982272
01073003002,0.175,0.275,0.906,34700,0.83,0.212,0.43359187302354396
01073014301,0.131,0.085,0.884,48600,0.885,0.088,0.32657501309106884
01073005600,0.043,0.027,0.899,73500,0.965,0.08,0.22651274651116338
01073010100,0.403,0.422,0.886,21600,0.839,0.199,0.5654518636311058
01073003900,0.293,0.19,0.797,33400,0.849,0.335,0.49562042282728236
01073010603,0.263,0.194,0.955,38800,0.935,0.162,0.3760711220175085
18003000100,0.126,0.083,0.814,65400,0.946,0.058,0.31189781955660334
18003003400,0.084,0.078,0.947,65200,0.935,0.035,0.2493549491048407
18003002900,0.308,0.303,0.847,36000,0.79,0.15,0.5120845343278337
18003004000,0.099,0.152,0.874,64000,0.788,0.026,0.3520895695860632
18069961700,0.046,0.047,0.946,93400,0.975,0.068,0.1948319126791194
18009975300,0.265,0.28,0.887,35000,0.901,0.163,0.4417325629176314
18169102800,0.125,0.148,0.972,53200,0.893,0.145,0.311174147439067
19139050400,0.059,0.072,0.977,92100,0.941,0.065,0.20731950795409562
12091021200,0.033,0.061,0.923,85000,0.977,0.098,0.21295502372279793
12103025602,0.277,0.173,0.821,43800,0.905,0.224,0.43632610310645237
12103028300,0.178,0.147,0.901,58700,0.941,0.264,0.34708986060589525
12103024905,0.15,0.1,0.912,69700,0.842,0.102,0.32532967560357623
12103020201,0.058,0.157,0.899,83200,0.936,0.109,0.2748553667758974
12103025114,0.08,0.052,0.926,65700,0.941,0.222,0.2670798321211719
12103025303,0.083,0.097,0.904,60100,0.904,0.227,0.30710500801872087
12103026601,0.064,0.089,0.895,91200,0.971,0.12,0.24094259433342335
12103027320,0.109,0.155,0.844,91100,0.933,0.089,0.3030829244244677
12103025700,0.051,0.015,0.979,117000,0.993,0.178,0.16174719415304273
01073010500,0.3,0.304,0.729,47300,0.756,0.329,0.5753361405439272
01073011904,0.166,0.339,0.886,67800,0.815,0.202,0.4330171091335417
01073005908,0.245,0.32,0.903,48900,0.898,0.32,0.44860309935455506
01073012602,0.311,0.304,0.807,52500,0.84,0.145,0.4967755583775869
01073002303,0.359,0.297,0.918,35300,0.828,0.284,0.5043153500467751
01073013901,0.34,0.288,0.89,42900,0.902,0.239,0.46929517849052177
01103000100,0.268,0.17,0.878,43100,0.79,0.12,0.4388766137393384
19139050700,0.132,0.158,0.923,63500,0.834,0.114,0.34188366779132756
19139050300,0.06,0.158,0.969,69500,0.814,0.059,0.2969073524039884
19163010900,0.494,0.487,0.854,26900,0.889,0.166,0.6011287627551247
19163012200,0.062,0.116,0.923,57600,0.873,0.1,0.2968247413534665
19163013000,0.158,0.138,0.935,67800,0.959,0.023,0.28409191601248607
19163013200,0.042,0.088,0.951,74200,0.939,0.02,0.22651227096462426
19163010201,0.009,0.044,0.991,98300,0.99,0.023,0.1511090234148741
19163012902,0.062,0.059,0.979,98500,0.963,0.007,0.1843012992730023
28031950200,0.309,0.294,0.844,36400,0.856,0.077,0.47998086238034643
28031950100,0.14,0.143,0.934,48400,0.83,0.209,0.3609754618683159
28091950300,0.287,0.091,0.859,33600,0.783,0.28,0.45732943569583695
12103025011,0.014,0.063,0.924,115000,0.922,0.069,0.19690267793076668
